90069,14285,1929959556,160366537,2014
91344,24276,1639483007,64882441,2014
92009,19829,2519870615,152320695,2014
92127,17356,2636827907,172987628,2014
92688,20188,1653372217,68055616,2013
95607,113,7171357,263823,2015
92049,253,11176430,387742,2014
95614,1886,133746606,5023019,2015
91394,251,15422952,585864,2014
91767,19690,759289754,14978972,2014
93256,1743,33314226,579362,2013
95928,14095,935823902,46053462,2015
91301,12705,1573286185,105622940,2014
95820,14185,570256439,13777781,2015
95918,917,64561411,2472987,2015
91733,17452,532955029,9901779,2014
95693,3272,314681510,16515785,2015
91750,15668,1226058274,53770802,2014
90076,209,11752200,612630,2014
91792,13653,626541309,15546122,2014
90801,783,38288944,1389617,2014
92154,37399,1474318246,28055899,2014
91305,78,2533916,50628,2014
96162,1332,79279845,3346155,2015
91905,554,23019599,564473,2014
91367,20850,1857512497,122866507,2014
91345,8510,374207401,8322512,2014
90277,19414,2078655813,125165453,2014
90622,259,12980997,535169,2014
92155,54,1233685,18105,2014
96074,64,2475227,104434,2015
90018,20654,672118188,13635590,2014
95759,714,43761758,1609973,2015
90066,28570,2301877717,125956422,2014
90607,249,15675063,628818,2014
90245,9339,917461402,54073409,2014
96090,159,6993160,162878,2015
95589,452,18790823,578333,2015
91333,305,10946945,295108,2014
92147,18,282385,1972,2014
90275,19227,2749432558,179391161,2014
92038,915,89419574,8472642,2014
90280,38888,1319571085,22825459,2014
96141,331,52641391,2709132,2015
91754,17146,870675360,33551222,2014
96096,316,13765652,335377,2015
91376,438,28784550,1827803,2014
93515,528,31268036,1311475,2013
92163,746,44930591,2204658,2014
91380,769,22085389,2325732,2014
90296,90,8957737,515265,2014
96050,139,4734160,178688,2015
90661,59,2931389,78220,2014
91734,432,23064706,1214685,2014
95798,229,13682590,413481,2015
95811,3857,1208484286,265673544,2015
90051,199,8474484,282972,2014
93504,227,11699992,383131,2013
90746,13097,809197879,34662879,2014
91319,274,25478980,1454013,2014
90748,664,25363984,764775,2014
93108,5010,1273423264,116496155,2013
90058,1439,108208001,12982517,2014
95696,1075,66630952,2556385,2015
95654,15,583616,19545,2015
90732,10116,785160778,33373923,2014
96161,5487,495022756,28266062,2015
95659,300,21063859,1063885,2015
96059,212,9031281,309537,2015
92030,649,2708265,684512,2014
92187,11,435780,11092,2014
91105,6544,1271812688,98221816,2014
92172,380,28909848,1383996,2014
91801,24926,1156423122,37466678,2014
91325,14866,916302817,37608207,2014
91521,12,71828004,9447331,2014
95860,330,19923565,842824,2015
92086,529,20552311,612031,2014
90503,21036,1681014491,74199394,2014
95821,15143,796420429,29398913,2015
90605,17651,911755891,28846971,2014
90621,15513,706033702,19645859,2014
91355,15435,1317286061,60437866,2014
90094,3006,442780510,30161050,2014
90093,261,12459375,556360,2014
92078,19966,1559957474,71072372,2014
95698,107,9741524,452378,2015
91214,14164,1170020393,52568617,2014
95827,9568,453109958,13954726,2015
91210,203,33083189,2474946,2014
96119,22,-103143,9224,2015
90294,338,28509159,1957040,2014
95817,5894,268814390,8396339,2015
95828,23838,896025239,17608654,2015
95573,721,37826380,1637061,2015
91350,16248,1288117428,51122690,2014
92119,11266,782666847,29849947,2014
95823,29148,993723289,16398121,2015
95835,16299,1209888217,47727866,2015
91310,101,5146239,182597,2014
91393,114,3964719,87451,2014
91309,249,14264866,671613,2014
91426,271,8401137,1977497,2014
91330,36,927165,17390,2014
91372,260,33000107,2600252,2014
91106,11746,1370516310,98709945,2014
90057,14771,409089487,9682227,2014
91001,16961,1473984355,73615980,2014
91950,24193,793968880,11466381,2014
91116,171,25529442,2268577,2014
90220,19934,657321833,10026537,2014
95669,1172,68052120,2790179,2015
91365,503,43595719,3399452,2014
92025,19921,1058095161,40485369,2014
93601,783,41808563,1236149,2013
90073,59,2085863,65485,2014
96065,140,4811306,96286,2015
96011,49,2118709,116782,2015
90240,11657,680924666,25027774,2014
95726,3661,201496814,5895761,2015
90043,19820,869564483,23025852,2014
95917,1235,66036576,2546938,2015
91761,25217,1138200755,31403683,2014
91752,12552,598494469,14509515,2014
92118,7234,713774195,48790619,2014
Unallocated,2298,129172372,5515197,2015
96085,26,1307659,34737,2015
90808,19220,1528534468,61996923,2014
90733,426,23170729,953410,2014
91395,141,7275574,252116,2014
90047,22158,798891915,14184353,2014
96028,564,27369154,791812,2015
95634,1341,69116788,2093197,2015
92153,550,22166806,481383,2014
96130,5822,308988240,9057839,2015
91917,406,15832279,306586,2014
95912,2282,183251393,11375228,2015
90048,13182,1432870838,100764553,2014
93513,744,34614749,948295,2013
91360,20155,1570524557,74351251,2014
91203,6563,342884046,13540729,2014
91406,23368,1024349753,32864156,2014
90507,55,3237696,126908,2014
90001,20606,513153624,4102314,2014
95621,19402,880038726,21234676,2015
91932,10905,428590643,9567739,2014
95658,3138,281661643,14212191,2015
95981,15,508782,6406,2015
92548,2124,67775768,1048049,2013
90044,33676,892599671,9159904,2014
92130,22293,4287486766,328240400,2014
90805,38103,1326622473,20798885,2014
91337,296,13009418,422822,2014
93423,1341,72513841,2528206,2013
90022,26145,791743683,11519463,2014
90403,14853,1779829895,127080900,2014
91016,18811,1209146649,49401680,2014
95978,72,2476577,41796,2015
96016,138,8450919,277188,2015
95709,2258,143396004,5431259,2015
90307,64,2605912,57212,2014
95941,141,6215665,167008,2015
90005,15328,716624956,34452735,2014
91335,33227,1323498172,31586372,2014
95663,1354,102542239,6263694,2015
96107,359,14192277,337156,2015
96113,330,15712633,412123,2015
96041,696,29821871,1134921,2015
91025,328,25987267,1635893,2014
95650,6235,722004836,46908191,2015
95992,900,66403563,3908147,2015
90210,10537,4981933783,576289631,2014
90007,12325,324612609,5266344,2014
95741,648,113440660,10133312,2015
90701,7244,311360293,7971758,2014
95919,437,16626386,383602,2015
91117,278,14533409,571643,2014
95653,276,9988436,158578,2015
91711,15420,1474339430,77885208,2014
95832,4197,134253180,1786076,2015
91908,420,28522377,1227627,2014
95687,27154,1721020703,60914701,2015
91225,262,12341235,377529,2014
95833,17137,839588347,23876313,2015
93535,25232,860234307,14556418,2013
91507,213,10196893,374757,2014
95664,607,45944766,1963275,2015
95969,10797,517047703,15349119,2015
92602,9515,908518307,47208983,2013
90707,565,25373724,724904,2014
96078,131,4745083,64669,2015
91205,15789,605320076,15316979,2014
95713,3491,206573810,6867819,2015
91775,10911,787991049,33830847,2014
92071,24333,949407750,46637142,2014
90706,32592,1363685196,29359930,2014
90247,21978,851634000,18577284,2014
90055,62,24294338,1976034,2014
91031,588,51290141,2839360,2014
90008,13888,638225638,20374711,2014
95640,3470,187215285,5633065,2015
90045,18360,1790398448,99227085,2014
92022,477,31744636,1848648,2014
92106,8907,956294884,71774945,2014
95812,522,33490792,1647517,2015
92110,12249,785784254,36128039,2014
92008,13802,1151551495,72221750,2014
91108,6465,1751932143,154622377,2014
92072,611,33400911,1110459,2014
96121,155,9200463,280372,2015
95688,16734,1301773970,54969812,2015
95624,26946,1826327745,66761768,2015
96079,36,1491901,32256,2015
96097,4053,171562804,4352161,2015
90201,36964,1036406999,9880353,2014
96151,3968,137912519,3292347,2015
95655,1770,-494912107,4174943,2015
92084,20589,1034164088,34215937,2014
95814,4169,261448392,14410742,2015
95853,122,5680351,210683,2015
90037,22372,550541713,4701604,2014
91978,4179,220083471,6612254,2014
92617,3360,321907904,20114044,2013
93036,18009,845756759,22027760,2013
96058,264,14803582,805696,2015
91354,13529,1282929948,56409541,2014
91508,61,3396841,111580,2014
93445,2589,102468715,2421525,2013
95571,107,3488009,50897,2015
95628,20173,1529646721,74593573,2015
90804,17168,684355636,18361540,2014
95765,15406,1437222039,63807521,2015
96105,163,8542388,239816,2015
90077,4306,1862007429,213734844,2014
92107,14914,1072914043,53127497,2014
91024,5440,615292249,36958893,2014
95758,27619,1783906223,61509332,2015
90749,349,24987795,1340228,2014
91948,38,1777602,64304,2014
95957,296,17348838,681433,2015
92027,23172,1155317805,35980600,2014
90006,22597,571168084,8664792,2014
91764,22477,813703944,14769097,2014
95947,664,26774732,735881,2015
92114,28441,1117218151,20276769,2014
90248,5323,280420502,12486419,2014
92075,6920,994993323,81789455,2014
95724,21,1320931,58725,2015
91040,9700,578802510,22351462,2014
90042,26699,1194640401,35729176,2014
96017,54,2771419,97710,2015
90017,8420,465274435,24373207,2014
95924,685,34606937,1158958,2015
92166,407,30107063,2133336,2014
95747,27372,2353303445,99071316,2015
95701,400,23927120,852144,2015
96051,435,19612217,631593,2015
92085,1212,96421450,7164687,2014
90050,189,8430927,281583,2014
90293,7176,712160180,41968726,2014
90502,8306,420581799,13116577,2014
96088,1814,82796064,2263587,2015
90606,14199,591161277,11498480,2014
95602,8067,641584105,32226676,2015
91605,23810,802369429,15776586,2014
91933,388,16981186,576091,2014
95960,484,17092387,459197,2015
92134,69,978790,5439,2014
95920,114,14300809,1162419,2015
90603,9674,685680798,25293474,2014
93260,71,10684502,959648,2013
96142,355,22396248,930015,2015
95682,14103,1072492608,45458671,2015
95834,11893,644793458,19624578,2015
92069,19937,1061834425,34826592,2014
95742,5190,452098480,18513116,2015
91321,14910,909216715,40056420,2014
90680,13133,512665864,10923633,2014
96013,1544,69996812,1812202,2015
95815,8954,294418721,5933695,2015
96006,206,9381379,231839,2015
90404,11346,958289069,62776992,2014
91502,5424,269766095,11209344,2014
91352,20221,816479793,22592706,2014
90278,19797,1895798343,96006268,2014
91008,525,91836232,6535301,2014
96019,3565,141567346,2835800,2015
92081,12867,830885617,33513448,2014
90260,15047,616521047,14829586,2014
96156,12,188217,8261,2015
95630,31204,3116445646,157803424,2015
91125,151,6576103,236167,2014
91224,176,12009873,499949,2014
95757,18288,1420126985,53358288,2015
91790,19829,930909393,22814442,2014
90231,480,27506370,1099864,2014
91361,10616,1747984638,149228322,2014
90025,26151,4930113507,467957381,2014
95824,10631,312510964,4202220,2015
95944,14,507487,10677,2015
96128,234,13298230,356489,2015
91769,656,22877215,426807,2014
90662,55,2272202,57882,2014
96137,1171,57111355,1655819,2015
91043,138,11172104,713489,2014
95973,14585,942310805,39540295,2015
91126,86,1060515,13243,2014
90209,480,300932817,43380048,2014
95660,12641,415646096,6222974,2015
95652,196,7967584,196548,2015
95982,1435,94599344,4106596,2015
91030,12566,1436285293,89746644,2014
90040,5435,230851539,8216193,2014
91724,12117,733854613,26410134,2014
95717,106,6114842,220950,2015
92054,17727,862588884,29559467,2014
92139,15548,669539664,13329279,2014
90504,16436,967326036,33501919,2014
91407,41,1564597,46300,2014
92103,18605,1535320526,89760555,2014
91324,12554,762399302,32082173,2014
91011,9620,2564880811,218081142,2014
95838,14184,476472996,6773874,2015
91103,11414,904329561,55205656,2014
90041,12786,783320514,29056856,2014
95616,16394,1358085383,70417750,2015
95605,5481,229077920,6364432,2015
95934,109,4943553,127404,2015
91381,8553,1090813077,66986594,2014
91303,12193,469656374,12399816,2014
95826,17026,892977855,30072785,2015
92058,12347,474274192,10670606,2014
91729,1320,78015377,3401290,2014
95668,361,23351917,1069604,2015
90027,23567,1732947134,103836793,2014
95613,243,15266793,661284,2015
91719,11,711778,24603,2014
95714,159,7619265,205830,2015
96067,3402,168750850,5255992,2015
92116,17956,1078219595,45967016,2014
96054,109,3588473,140997,2015
90250,41848,1749484202,44047600,2014
92064,21864,2273622466,132082166,2014
92120,13335,1058052566,48362401,2014
92111,20993,1087998496,37643509,2014
90021,1339,96155916,6420165,2014
90016,21092,776737033,17848575,2014
90046,27805,2296972800,150561817,2014
95831,21119,1608144540,70874063,2015
90744,21099,726717477,12050074,2014
90211,5639,1593461964,170793372,2014
96125,103,4730728,126706,2015
90086,233,17194255,874463,2014
91343,24821,1095823296,28590423,2014
96001,13335,799966944,30254244,2015
90032,19081,719510843,15550455,2014
95776,10951,600129828,19281178,2015
91226,240,11624116,408748,2014
95673,6436,288431279,6810002,2015
95903,304,6610506,105473,2015
91408,133,5303664,177353,2014
95637,163,7624177,200502,2015
96064,1609,59361306,1660383,2015
96071,55,2289103,48329,2015
95984,26,891857,13211,2015
95674,373,30056143,1523185,2015
90715,9196,427975094,10336632,2014
95651,370,30229678,1519521,2015
91221,276,227445463,27523801,2014
91328,213,16974659,1006556,2014
91357,494,36411644,1838980,2014
92021,27560,1227073376,41280495,2014
90012,10384,499069351,22323991,2014
92802,17671,688793025,15410057,2014
93774,50,2142088,57662,2014
92646,28436,2291904074,104168117,2014
93252,451,22178793,643922,2014
94604,926,40327164,1400105,2014
93523,664,32009355,878792,2014
93387,442,12570921,242229,2014
92567,3692,157918508,3589251,2014
92544,15855,710425188,21285038,2014
92394,11020,415104251,6654323,2014
93308,18760,1062920677,40050887,2014
93590,500,23485921,694639,2014
93440,866,52101399,2054043,2014
94623,324,16364033,595272,2014
93237,20,1233891,49696,2014
93251,83,4277991,117809,2014
93311,18231,1725314122,93056008,2014
94063,14551,849869154,38003550,2014
94808,47,1962962,57582,2014
93778,38,2451859,110455,2014
94005,2654,293559655,17747385,2014
94505,6252,569166829,26651565,2014
94515,3349,247761411,15456750,2014
93202,1441,47048174,600453,2014
94117,23242,3369563265,261752094,2014
93434,2894,97174440,1345496,2014
94011,559,482739819,59366697,2014
92249,2708,100652103,1537084,2014
94022,9693,5021639233,511939805,2014
92399,21751,1273448224,41974028,2014
93773,41,1584662,31227,2014
93023,9247,685281328,34660128,2014
93457,332,42040606,3362542,2014
94534,17272,1504540288,67815258,2014
92625,6791,1636698348,180894873,2014
94119,551,603890714,63605739,2014
92223,19730,1131891274,30950455,2014
93549,117,4904487,165810,2014
93475,415,13789329,203883,2014
93012,16115,1601733309,88614657,2014
93225,1930,91984350,2531696,2014
93015,7039,330378649,8060091,2014
92607,513,27916944,1587098,2014
93291,19172,1155380338,49466418,2014
93639,490,24101730,1115906,2014
93003,23576,1669807642,77053323,2014
92313,5530,299226597,8687462,2014
93021,17007,1430253012,68904865,2014
92880,26873,1846109907,58777258,2014
92659,679,74913075,6179116,2014
92629,14159,1416977845,98838502,2014
92509,29116,1156859932,21882652,2014
93539,1020,63522847,2591736,2014
94402,13103,2671411497,219208246,2014
92842,872,32558871,835410,2014
92397,2276,148198147,5377399,2014
93002,817,64387525,4373771,2014
94566,20166,3495220842,257977939,2014
92240,12628,383843134,6195141,2014
94501,30760,2413854694,117311267,2014
93433,5664,280125014,8717068,2014
94920,6250,2363932125,228894408,2014
93401,13703,1080879399,61313711,2014
93592,60,3580845,135589,2014
92563,23946,1398197067,42127968,2014
92518,443,34484959,1254653,2014
94511,795,38293519,1197497,2014
93449,4065,282455383,17527863,2014
92605,294,16432667,792059,2014
94520,16532,612255786,19889573,2014
92340,979,49477679,1703496,2014
92799,619,-683296255,1047705,2014
92831,15123,964382840,43134287,2014
92878,709,45604954,2097967,2014
94541,28927,1436036928,41762875,2014
93062,580,36084269,1562204,2014
93727,25944,1102153402,25693344,2014
93451,1739,99225849,4945154,2014
93630,7251,318603624,9857004,2014
92517,764,40587734,1449742,2014
93535,25142,886188655,15282889,2014
93720,20497,1620338317,73551417,2014
93518,426,20065427,590036,2014
93586,95,3748539,194449,2014
93101,15005,834421694,42668492,2014
93020,304,14727120,718927,2014
92389,22,424421,3061,2014
93464,462,57375895,4874711,2014
92334,713,28556685,703303,2014
92832,10654,492356193,13896705,2014
92586,9010,331701777,6950547,2014
92868,10403,605630110,28534348,2014
93933,10064,475765820,12967315,2014
93524,29,379123,3931,2014
93550,27030,900621944,13476307,2014
92231,20684,573330154,8672949,2014
94618,8592,1558277704,114918101,2014
94041,7787,1329007339,106710026,2014
93190,404,21523832,898135,2014
93221,5545,313886412,10828814,2014
93707,41,1590908,31113,2014
92281,775,27247590,533750,2014
93706,11716,354950785,8679406,2014
94575,38,1971088,74806,2014
92837,176,6216657,214344,2014
93292,14815,747157408,22143477,2014
92581,781,26711481,1124744,2014
94132,13464,1188661692,75258784,2014
93121,432,25148509,953626,2014
94577,23235,1396774796,54233995,2014
93619,14500,1514184440,71702033,2014
93314,11003,1127866605,60442224,2014
93436,20579,999584148,28843597,2014
93389,887,63369019,3717733,2014
94938,324,34886941,2739975,2014
94579,10463,563968532,17166782,2014
94562,103,25011172,3611003,2014
93652,274,9575194,236686,2014
93234,2475,64902962,976821,2014
92782,12091,1422233422,84693858,2014
93423,1330,76019287,2728855,2014
93243,557,25368398,703874,2014
92268,257,13190015,528484,2014
93210,4800,250070612,7091460,2014
93628,108,4313434,57092,2014
94552,6946,869007593,50016431,2014
92823,1842,200140238,10552774,2014
92860,10703,730458254,28438998,2014
92869,17793,1495104759,75986678,2014
92402,301,13552590,332973,2014
92317,1607,112934866,5232834,2014
92257,408,13728505,340229,2014
92676,999,91475860,4852770,2014
92648,23439,2403422093,148786653,2014
92863,897,69515046,4729205,2014
93258,2254,68632154,1399624,2014
93432,624,39540176,2051370,2014
92694,9924,1268993476,91281256,2014
92239,71,3735240,109294,2014
93380,405,142674895,15420027,2014
93512,104,4071364,99274,2014
93901,11922,648851930,24078576,2014
94585,12731,664854639,17471097,2014
92307,15062,727391289,21820159,2014
94619,11993,931197971,44352641,2014
94229,19,935592,29255,2014
93624,337,11272684,227629,2014
93412,413,24654037,1134004,2014
94018,2022,248756553,15665815,2014
92606,9221,813031590,44217732,2014
94904,6190,1968042778,187134329,2014
92359,3483,185421836,6430350,2014
92561,572,37521850,1510225,2014
93543,4723,178561835,3430793,2014
94110,39170,4117772162,283104072,2014
92656,24008,2173233367,107200736,2014
92405,10647,340157672,4899865,2014
93603,76,2472510,46880,2014
92626,24236,2307092248,182649460,2014
93044,643,28566599,717862,2014
92375,776,233778482,18958729,2014
93650,1505,53544164,1481509,2014
93544,379,17652147,503825,2014
94540,410,23376517,812677,2014
93106,225,3864700,56605,2014
94547,12102,876090842,33119997,2014
94112,42786,2202329348,78185238,2014
93064,36,1333482,24072,2014
93040,863,28818626,414957,2014
92325,4002,195711708,5438129,2014
93646,3240,91251743,1877131,2014
92369,188,12927440,806152,2014
93637,14576,643844539,24262263,2014
94708,5911,1055830140,75693494,2014
94709,5485,410908816,22536740,2014
92808,9427,998193446,51801217,2014
94114,20526,4373298217,383490286,2014
93775,49,7458432,180776,2014
94606,17971,732698808,23821472,2014
93718,20,822489,23587,2014
93230,23341,1167726712,41336187,2014
94518,12993,917372015,38326710,2014
93928,110,6476194,182420,2014
92264,8616,513512895,26933323,2014
92255,793,10990947,1915788,2014
93915,1457,43692470,340979,2014
92886,22315,2595127016,156977482,2014
93710,11198,475433835,12057807,2014
94519,8796,536532818,18193052,2014
94556,7083,1379866881,100888691,2014
94023,475,387973579,43309474,2014
94507,7621,1966090350,195404558,2014
92603,8799,1933841120,161185476,2014
93667,898,53068046,1641301,2014
94123,15688,4102144453,389016201,2014
92812,377,14752248,352362,2014
94035,91,9335518,539581,2014
93614,4658,265939618,8389835,2014
93641,137,11994534,914396,2014
93030,24573,1001943362,20800276,2014
92395,15011,792229356,27822071,2014
92571,19845,732075421,10141836,2014
92693,341,22262603,2847898,2014
94039,508,179909297,19149513,2014
94542,6014,613891669,35599610,2014
92507,19388,765621111,19578609,2014
92393,1051,50268965,1621536,2014
92324,22889,853843394,15928451,2014
92374,16336,940326445,33021163,2014
94553,23741,1778856900,79057015,2014
93278,404,21711264,820736,2014
93552,14561,573165504,9176823,2014
93483,513,20694039,609570,2014
94522,345,-49626037,942445,2014
92277,6119,215218909,4837892,2014
92843,19663,684557832,12452845,2014
92321,594,26992636,938019,2014
93301,4602,245412243,12593373,2014
93722,30462,1363279785,34035634,2014
93714,37,4677386,389433,2014
93203,7442,198321250,1723767,2014
94567,278,73306724,6770077,2014
92596,9131,546207159,15094674,2014
92887,9868,1217458409,73310429,2014
94040,16450,2511597764,181216544,2014
92845,7945,580960116,22202774,2014
92270,7674,659967714,47104509,2014
94945,8611,834315830,44737087,2014
94043,15437,2072745731,141612091,2014
92256,1355,52660629,1332998,2014
93647,3941,97182493,933143,2014
92691,23330,1684783825,68388123,2014
93033,35155,1163705155,14538233,2014
94526,15967,2752246966,200460904,2014
92274,6215,158231391,1625061,2014
93108,5023,1530844350,152094183,2014
93636,5041,315857160,12974587,2014
93505,3521,176555323,6567816,2014
93608,435,14301218,258474,2014
93962,439,38055235,1764228,2014
93627,81,-2381971,138993,2014
94510,13731,1174602421,55140312,2014
92243,17001,753411769,23436527,2014
94125,31,2044377,53064,2014
93067,784,67134719,3746993,2014
94557,141,2817866,129676,2014
92821,18317,1338754842,56327030,2014
92339,447,25791088,838765,2014
93111,8974,799097089,40510012,2014
92690,620,46149367,2269628,2014
93206,841,33876074,2715201,2014
94038,1486,153260129,8777090,2014
94611,20423,3560618201,275784902,2014
92591,16239,1049299949,38386411,2014
93406,1035,105672665,7567123,2014
93670,63,1489202,26397,2014
92514,135,8688506,437114,2014
93103,9288,638542437,35871591,2014
92241,2312,77267859,1670017,2014
93515,502,29087060,1219580,2014
93461,636,28829269,1620570,2014
92225,4908,213444273,5082379,2014
92806,17761,857630178,26672884,2014
92674,639,37431207,1806975,2014
93922,1187,98091895,6109874,2014
93102,527,-520262,9679911,2014
93541,210,9740116,244933,2014
92328,193,5949729,122063,2014
94578,18397,851559556,23260848,2014
94589,13314,567017959,12106536,2014
92427,404,20023926,552097,2014
93280,8004,295786590,7112385,2014
94025,19711,6339530406,605872830,2014
92278,296,3197253,40013,2014
93531,238,25478829,1360740,2014
92728,510,206961746,20530866,2014
93011,1081,76531526,3604227,2014
92883,12643,968400255,37094435,2014
92672,17150,1430037180,83900132,2014
93218,357,13116254,357221,2014
92592,30178,2284099782,100507780,2014
94613,70,4298465,253424,2014
94129,1877,637526192,69735596,2014
93664,348,31301637,1529441,2014
92335,37193,1162889256,12939907,2014
93701,2814,62020365,473479,2014
92234,20561,761761814,17788614,2014
93584,193,16256363,475962,2014
94548,401,22995209,794248,2014
93430,1524,112500043,6309024,2014
92807,17623,1623097324,90280793,2014
94933,456,30019859,1473211,2014
93383,109,4453571,118683,2014
94131,15977,2609058122,200648819,2014
93224,145,7844568,224263,2014
93514,5681,313884203,11513143,2014
93925,768,36717452,872954,2014
92678,321,20290334,859742,2014
92610,5081,554831496,29205244,2014
93130,681,60958890,4051010,2014
94147,334,63596239,6016188,2014
94028,3527,2244092499,230234287,2014
93771,37,2544449,145051,2014
92562,25416,1666615498,68024059,2014
93455,18725,1226670401,46316512,2014
93530,22,931647,38425,2014
92504,21900,991518659,27268244,2014
93007,238,17838962,1058592,2014
93420,13190,974580661,43675525,2014
93556,584,34426467,1195407,2014
92881,12388,982012586,41196410,2014
94015,31765,1885735500,66768926,2014
93117,17259,1073493849,44009081,2014
93930,6914,284939395,8675712,2014
92861,2950,526177708,40071432,2014
94403,21319,2979908577,219001335,2014
94122,32040,2602505034,140629101,2014
94707,6868,1238541449,88674950,2014
93443,601,28022833,1041199,2014
92258,236,6607842,104131,2014
92253,15298,1033559295,48689057,2014
93254,271,11204766,231515,2014
94543,169,5704538,272128,2014
94404,17270,2488304164,164558320,2014
92651,12311,3109316013,302402183,2014
94064,692,42337365,2031536,2014
93016,581,20088255,322364,2014
93554,37,1160150,28616,2014
92305,264,12992670,346494,2014
93274,24683,1111432557,37111060,2014
93955,13563,568195259,14576344,2014
93651,802,54066909,1984438,2014
92230,827,24604987,274727,2014
92368,248,8807858,150273,2014
93908,6054,773943172,46270366,2014
94514,487,26137785,1105348,2014
93390,636,50730294,3084853,2014
92834,513,26438926,927804,2014
92654,511,31047508,1351372,2014
94569,112,7111066,301659,2014
93724,11,555420,7742,2014
92385,206,13111960,602954,2014
93388,170,9475204,775752,2014
94804,18091,839474084,24900582,2014
94712,162,9134106,404196,2014
94583,18729,2449484572,147952447,2014
93410,58,337884,2016,2014
92501,8126,324194264,8234580,2014
92617,3478,308223941,18221972,2014
94947,11863,1060866437,54294185,2014
93226,105,16414350,1566877,2014
93013,7727,507777972,22912787,2014
93249,1033,30345575,110219,2014
93061,381,18069280,514753,2014
93120,408,29903807,2112699,2014
92346,22583,1234979631,38645187,2014
93276,54,2098327,32479,2014
93205,565,18486381,375934,2014
94105,5362,2097801945,217479194,2014
93618,10656,346861640,5894479,2014
93437,470,12784354,213142,2014
93927,7574,284369279,6611894,2014
92867,20078,1562177418,75598073,2014
92322,241,10297915,274857,2014
92332,19,1073221,33892,2014
92508,14138,1030066231,37860008,2014
92604,12633,1001643002,46496469,2014
93385,214,6204070,89477,2014
92866,6835,386295422,14539938,2014
92232,1102,30036143,515962,2014
92407,21930,939744258,19813549,2014
93150,527,122304682,11351779,2014
93446,18835,1043071162,38513323,2014
92408,4800,166344889,3883056,2014
93227,383,11056953,79447,2014
92590,1878,200344498,17805254,2014
94523,16947,1495681737,73123520,2014
92564,491,23517865,794853,2014
93551,21229,1433912685,50434895,2014
94588,15563,1884348835,129954929,2014
93905,27484,824317573,7285870,2014
92708,27250,1899482679,80538952,2014
92276,3061,97705787,2037885,2014
92704,38358,1362859403,26092483,2014
94302,361,66811604,6868665,2014
92226,688,30565520,767965,2014
94545,15070,846390618,26575163,2014
93094,416,24184099,1026054,2014
93305,11181,361091711,7280716,2014
93204,3771,104426231,783227,2014
92266,60,2246622,48010,2014
93668,420,27950815,1467791,2014
92545,14731,585817260,12270266,2014
94570,145,20835462,1524650,2014
92805,30138,1214478390,29015090,2014
94580,13694,725168683,20631209,2014
93060,13781,600499419,16467697,2014
93960,7178,309195171,7402191,2014
92282,328,11543877,210091,2014
93256,1813,21045591,849310,2014
94010,21070,6770193986,649502803,2014
93238,663,32218484,1050508,2014
94026,714,118009043,10256051,2014
93620,3304,141524146,5139959,2014
93250,4756,147255869,2449819,2014
93402,6595,387484532,12946993,2014
93716,23,1405502,61905,2014
93384,655,23893979,486802,2014
92692,22902,2102049338,101581120,2014
93906,24941,1070480472,22679199,2014
94598,13382,1840661941,114549049,2014
93313,18738,942198536,26233211,2014
94544,34377,1618069538,43102848,2014
93717,24,2355601,185684,2014
92803,645,29913802,1056288,2014
92572,625,23815589,500864,2014
94929,124,10984980,587694,2014
93602,1324,77678108,2471553,2014
93536,26099,1618617751,54182073,2014
92555,15620,795418716,18761246,2014
94590,15520,638689502,17298091,2014
92686,17,1916359,82326,2014
93241,6140,155665731,1109362,2014
92301,10149,319780522,3641823,2014
94121,22874,2410348913,165444177,2014
93920,693,34881144,1219792,2014
92655,3684,116985579,2258694,2014
93745,288,7986839,153696,2014
93726,14297,451169897,7087926,2014
93926,4179,176746713,3857316,2014
94568,23706,2903728382,164042465,2014
93041,8892,380119232,9289274,2014
94146,169,12446812,901825,2014
92833,22786,1341079176,48701080,2014
93022,2833,197463861,8660605,2014
93268,5743,313362013,10680254,2014
92410,16193,412753933,3099111,2014
93709,49,1898049,46131,2014
92871,370,19244063,669777,2014
93034,608,18802187,238531,2014
94533,30041,1451969752,39183645,2014
92513,506,28290064,1190673,2014
93953,2148,444798844,37949356,2014
94559,13004,836782014,35708197,2014
93563,33,1939961,60753,2014
92304,10,490492,10037,2014
93438,577,22756676,628332,2014
94614,189,10684057,448934,2014
94949,8559,855007118,47861128,2014
92263,1584,83075642,4006724,2014
93622,3861,184925434,8883909,2014
93006,805,56799894,3097343,2014
93403,523,34482086,1644811,2014
92267,37,1623911,65441,2014
93118,248,17700603,1030863,2014
93638,17686,527861707,6843801,2014
93116,450,22715211,831419,2014
93662,11698,430537450,10071159,2014
94592,358,28001538,1190471,2014
93207,85,3742864,90525,2014
92352,2140,131387640,5213016,2014
92371,3421,147914601,3231372,2014
93215,16663,559537512,13059372,2014
92516,360,19144323,894706,2014
93546,4309,221970027,8864609,2014
93604,376,18580916,821334,2014
93270,2256,68300781,1940922,2014
94080,33605,2321348135,98513814,2014
94516,127,7066784,251224,2014
94923,710,58832212,2974686,2014
94513,25309,1978665697,80550519,2014
94802,282,13130924,379198,2014
93634,26,288320,21130,2014
93656,2221,102237184,4519907,2014
93673,446,11566050,118175,2014
